Date,Open,Close
2013-09-03,18.44444465637207,18.25777816772461
2013-09-04,18.239999771118164,18.25777816772461
2013-09-05,18.262222290039062,18.213333129882812
2013-09-06,18.168888092041016,18.08888816833496
2013-09-09,18.106666564941406,18.311111450195312
2013-09-10,18.404443740844727,18.44444465637207
2013-09-11,18.453332901000977,18.542221069335938
2013-09-12,18.542221069335938,18.50666618347168
2013-09-13,18.537778854370117,18.457778930664062
2013-09-16,18.568889617919922,18.462221145629883
2013-09-17,18.488889694213867,18.635555267333984
2013-09-18,18.64444351196289,18.87555694580078
2013-09-19,18.920000076293945,19.07111167907715
2013-09-20,19.106666564941406,19.204444885253906
2013-09-23,19.142221450805664,19.115556716918945
2013-09-24,19.079999923706055,19.0755558013916
2013-09-25,19.07111167907715,19.195556640625
2013-09-26,19.191110610961914,19.226667404174805
2013-09-27,19.17333221435547,19.20888900756836
2013-09-30,19.0,19.04888916015625
2013-10-01,19.11111068725586,18.98666763305664
2013-10-02,18.920000076293945,18.98666763305664
2013-10-03,18.920000076293945,18.831111907958984
2013-10-04,18.808889389038086,18.906667709350586
2013-10-07,18.773332595825195,18.786666870117188
2013-10-08,18.786666870117188,18.69333267211914
2013-10-09,18.697778701782227,18.74222183227539
2013-10-10,18.942222595214844,19.106666564941406
2013-10-11,19.053333282470703,19.262222290039062
2013-10-14,19.195556640625,19.475555419921875
2013-10-15,19.46666717529297,19.275556564331055
2013-10-16,18.9022216796875,19.475555419921875
2013-10-17,19.41777801513672,19.635555267333984
2013-10-18,19.737777709960938,19.733333587646484
2013-10-21,19.71555519104004,19.69333267211914
2013-10-22,19.85333251953125,19.408889770507812
2013-10-23,19.302221298217773,19.48444366455078
2013-10-24,19.479999542236328,19.39555549621582
2013-10-25,19.435556411743164,19.39555549621582
2013-10-28,19.373332977294922,19.462221145629883
2013-10-29,19.51555633544922,19.524444580078125
2013-10-30,19.577777862548828,19.591110229492188
2013-10-31,19.613332748413086,19.51555633544922
2013-11-01,19.559999465942383,19.36888885498047
2013-11-04,19.386667251586914,19.35555648803711
2013-11-05,19.328889846801758,19.262222290039062
2013-11-06,19.302221298217773,19.404443740844727
2013-11-07,19.44444465637207,19.22222137451172
2013-11-08,19.213333129882812,19.239999771118164
2013-11-11,19.217777252197266,19.311111450195312
2013-11-12,19.248889923095703,19.29777717590332
2013-11-13,19.244443893432617,19.41777801513672
2013-11-14,19.462221145629883,19.559999465942383
2013-11-15,19.559999465942383,19.44444465637207
2013-11-18,19.426666259765625,19.399999618530273
2013-11-19,19.404443740844727,19.440000534057617
2013-11-20,19.44444465637207,19.36888885498047
2013-11-21,19.422222137451172,19.60444450378418
2013-11-22,19.577777862548828,19.799999237060547
2013-11-25,19.84000015258789,19.719999313354492
2013-11-26,19.688888549804688,19.608888626098633
2013-11-27,19.600000381469727,19.613332748413086
2013-11-29,19.573333740234375,19.462221145629883
2013-12-02,19.18666648864746,19.12444305419922
2013-12-03,19.057777404785156,19.164443969726562
2013-12-04,19.0755558013916,19.066667556762695
2013-12-05,19.03555679321289,19.040000915527344
2013-12-06,19.204444885253906,19.226667404174805
2013-12-09,19.22222137451172,19.328889846801758
2013-12-10,19.28444480895996,19.217777252197266
2013-12-11,19.204444885253906,18.822221755981445
2013-12-12,18.782222747802734,18.86222267150879
2013-12-13,18.942222595214844,18.92888832092285
2013-12-16,18.95111083984375,18.82666778564453
2013-12-17,18.79111099243164,18.733333587646484
2013-12-18,18.76444435119629,18.920000076293945
2013-12-19,18.906667709350586,18.848888397216797
2013-12-20,18.848888397216797,18.9777774810791
2013-12-23,18.955556869506836,18.968889236450195
2013-12-24,18.95111083984375,19.0977783203125
2013-12-26,19.15999984741211,19.0977783203125
2013-12-27,19.133333206176758,19.0755558013916
2013-12-30,19.0977783203125,19.226667404174805
2013-12-31,19.266666412353516,19.28444480895996
2014-01-02,19.266666412353516,19.03555679321289
2014-01-03,19.008888244628906,18.97333335876465
2014-01-06,19.044443130493164,18.88888931274414
2014-01-07,18.9022216796875,18.831111907958984
2014-01-08,18.786666870117188,18.559999465942383
2014-01-09,18.595556259155273,18.64444351196289
2014-01-10,18.666667938232422,18.666667938232422
2014-01-13,18.657777786254883,18.448888778686523
2014-01-14,18.511110305786133,18.542221069335938
2014-01-15,18.577777862548828,18.524444580078125
2014-01-16,18.511110305786133,18.53333282470703
2014-01-17,18.53333282470703,18.453332901000977
2014-01-21,18.46666717529297,18.360000610351562
2014-01-22,18.41777801513672,18.448888778686523
2014-01-23,18.342222213745117,18.182222366333008
2014-01-24,18.06222152709961,17.857778549194336
2014-01-27,17.857778549194336,17.822221755981445
2014-01-28,17.866666793823242,18.195556640625
2014-01-29,18.02666664123535,17.942222595214844
2014-01-30,17.746667861938477,17.546667098999023
2014-01-31,17.337778091430664,17.226667404174805
2014-02-03,17.200000762939453,16.857778549194336
2014-02-04,16.835556030273438,17.239999771118164
2014-02-05,17.226667404174805,17.066667556762695
2014-02-06,17.0977783203125,17.213333129882812
2014-02-07,17.253332138061523,17.29777717590332
2014-02-10,17.31999969482422,17.524444580078125
2014-02-11,17.53333282470703,17.76444435119629
2014-02-12,17.768888473510742,17.81333351135254
2014-02-13,17.711111068725586,17.8799991607666
2014-02-14,17.8799991607666,18.06222152709961
2014-02-18,18.08888816833496,18.03555679321289
2014-02-19,17.9777774810791,17.96444320678711
2014-02-20,18.200000762939453,18.115556716918945
2014-02-21,18.151111602783203,18.08888816833496
