Date,Open,Close
2013-09-03,153.9199981689453,152.39999389648438
2013-09-04,152.4199981689453,152.5500030517578
2013-09-05,152.2899932861328,151.25999450683594
2013-09-06,153.05999755859375,153.02000427246094
2013-09-09,153.0500030517578,156.89999389648438
2013-09-10,157.4499969482422,157.8699951171875
2013-09-11,157.3300018310547,157.1300048828125
2013-09-12,157.14999389648438,155.94000244140625
2013-09-13,155.69000244140625,156.02999877929688
2013-09-16,158.72000122070312,157.60000610351562
2013-09-17,157.82000732421875,158.5399932861328
2013-09-18,158.8000030517578,165.6300048828125
2013-09-19,165.39999389648438,166.0
2013-09-20,166.6999969482422,163.8300018310547
2013-09-23,163.86000061035156,162.24000549316406
2013-09-24,162.24000549316406,160.47000122070312
2013-09-25,160.74000549316406,162.27000427246094
2013-09-26,162.75999450683594,163.00999450683594
2013-09-27,162.5800018310547,162.58999633789062
2013-09-30,161.9499969482422,160.5500030517578
2013-10-01,160.99000549316406,162.75
2013-10-02,162.1999969482422,163.7100067138672
2013-10-03,163.11000061035156,161.99000549316406
2013-10-04,162.0500030517578,162.75999450683594
2013-10-07,161.8000030517578,163.41000366210938
2013-10-08,163.32000732421875,161.83999633789062
2013-10-09,161.97999572753906,162.0399932861328
2013-10-10,163.8300018310547,166.32000732421875
2013-10-11,165.69000244140625,168.41000366210938
2013-10-14,167.9499969482422,167.57000732421875
2013-10-15,166.72999572753906,167.32000732421875
2013-10-16,168.41000366210938,170.77000427246094
2013-10-17,169.69000244140625,172.55999755859375
2013-10-18,173.6300048828125,172.16000366210938
2013-10-21,171.9600067138672,170.74000549316406
2013-10-22,170.63999938964844,171.42999267578125
2013-10-23,170.75999450683594,171.47000122070312
2013-10-24,171.4600067138672,171.8800048828125
2013-10-25,172.22000122070312,174.25999450683594
2013-10-28,173.8699951171875,172.3699951171875
2013-10-29,172.49000549316406,169.6199951171875
2013-10-30,169.6199951171875,167.6300048828125
2013-10-31,167.6300048828125,166.97000122070312
2013-11-01,168.00999450683594,168.99000549316406
2013-11-04,168.77999877929688,168.64999389648438
2013-11-05,167.1300048828125,165.22999572753906
2013-11-06,165.89999389648438,164.6699981689453
2013-11-07,164.6999969482422,161.19000244140625
2013-11-08,160.4199981689453,159.91000366210938
2013-11-11,159.64999389648438,159.88999938964844
2013-11-12,159.4199981689453,159.1199951171875
2013-11-13,158.27000427246094,160.25999450683594
2013-11-14,160.74000549316406,162.6699981689453
2013-11-15,162.67999267578125,162.41000366210938
2013-11-18,162.17999267578125,159.5
2013-11-19,158.6999969482422,156.9499969482422
2013-11-20,156.9199981689453,154.5500030517578
2013-11-21,155.4499969482422,154.72999572753906
2013-11-22,154.82000732421875,154.86000061035156
2013-11-25,155.24000549316406,153.7100067138672
2013-11-26,153.86000061035156,152.64999389648438
2013-11-27,153.22000122070312,154.19000244140625
2013-11-29,154.5800018310547,152.6999969482422
2013-12-02,152.9600067138672,152.8000030517578
2013-12-03,151.63999938964844,150.4199981689453
2013-12-04,149.02000427246094,151.92999267578125
2013-12-05,151.94000244140625,151.14999389648438
2013-12-06,152.41000366210938,154.0
2013-12-09,154.0,155.1999969482422
2013-12-10,155.17999267578125,154.6999969482422
2013-12-11,153.61000061035156,150.5500030517578
2013-12-12,150.3300018310547,149.7100067138672
2013-12-13,150.08999633789062,149.5399932861328
2013-12-16,150.63999938964844,151.00999450683594
2013-12-17,149.83999633789062,149.52000427246094
2013-12-18,149.30999755859375,152.14999389648438
2013-12-19,151.47000122070312,151.16000366210938
2013-12-20,151.16000366210938,151.82000732421875
2013-12-23,152.3300018310547,151.5500030517578
2013-12-24,151.47000122070312,151.60000610351562
2013-12-26,151.6999969482422,151.14999389648438
2013-12-27,151.63999938964844,151.1199951171875
2013-12-30,151.3699951171875,151.57000732421875
2013-12-31,151.74000549316406,150.52000427246094
